Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
545530,12/29/2020 11:46,4.02E+18,fraud_Thiel PLC,misc_pos,35.44,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",4/15/1935,5858c9dce9ef6fa1cf3b03963b7ad7d9,1388317569,39.246887,-74.258824,0
259900,9/24/2020 23:39,6.76369E+11,fraud_Pagac LLC,shopping_pos,875.14,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",12/28/1974,e426c61a701ffa11aa36bd861b54d33f,1380065989,43.192062,-82.306091,1
147290,8/11/2020 12:18,2.13158E+14,fraud_Waelchi-Wolf,kids_pets,54.88,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,8/1/1984,c52aaadb8f00175e98b4298ce21c3e59,1376223524,41.847796,-109.454536,0
18509,6/27/2020 22:55,3.57339E+15,fraud_Spencer PLC,entertainment,614.72,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,10/30/1969,140105375e97c577a1a0d363e4cedcd4,1372373713,44.920705,-99.264799,1
237208,9/14/2020 20:47,4.58626E+12,fraud_Fisher Inc,shopping_net,990.11,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,786f8b7dd66feacda8e55a5d2f749978,1379191671,40.80746,-95.912738,1
124975,8/3/2020 20:29,5.77589E+11,fraud_Effertz LLC,entertainment,146.67,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/1997,57dffda8448e9902459e67f82df0961f,1375561779,40.726721,-80.065331,0
295410,10/10/2020 21:20,4.746E+12,fraud_Price Inc,shopping_net,47.27,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",10/7/1998,c5dbda42c1b1c24ec1202db2c6204382,1381440034,41.153705,-86.809168,0
196575,8/29/2020 18:07,3.4471E+14,fraud_Wilkinson LLC,personal_care,41.87,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1/30/1986,b7451823e6e5f39c23e03954469a7e6e,1377799629,28.36769,-81.815546,0
521234,12/24/2020 4:24,3.59511E+15,"fraud_Willms, Kris and Bergnaum",shopping_pos,1.74,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,92c35d2abdcf25475384050c8f2b1431,1387859098,36.715888,-90.669181,0
307743,10/15/2020 22:23,3.41543E+14,fraud_Botsford PLC,home,372.73,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,5/28/1959,9793bddfe935da0d12bc6db9430f9830,1381875829,39.986908,-94.848004,1
292348,10/9/2020 8:11,6.76118E+11,"fraud_Jones, Sawayn and Romaguera",misc_net,3.29,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",2/6/1937,11621401a8e8751ce23734b1da93128c,1381306261,45.220799,-121.82949,0
149479,8/11/2020 23:56,4.33553E+15,fraud_Pacocha-Bauch,shopping_pos,909.85,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,5/20/1998,9452acba94c98685c891c2aafd596d98,1376265413,37.490612,-92.201705,1
282237,10/4/2020 22:25,3.58505E+15,fraud_Padberg-Welch,grocery_pos,360.25,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,12/28/1963,6b485a9838d4c45cca68aa3d050a2aa1,1380925537,41.867495,-74.981987,1
368372,11/10/2020 22:04,3.56034E+15,fraud_Wolf Inc,grocery_pos,306.22,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",3/30/1953,a774150535c44081c412a1f0a2a4b4b6,1384121079,41.150687,-93.258119,1
213620,9/4/2020 23:26,3.55041E+15,fraud_Welch Inc,misc_net,677.77,Morgan,James,F,742 Sellers Ferry,Lexington,KY,40502,38.0174,-84.4854,296965,Software engineer,12/30/1962,d6d0a2a41f87898f6fcdd0567938ca28,1378337160,37.650845,-84.899474,1
184904,8/24/2020 23:27,4.47157E+12,fraud_Pagac LLC,shopping_pos,787.07,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/1927,5e1c1317711b364fff7aed62f8d3c70c,1377386827,36.328401,-80.412443,1
180683,8/23/2020 22:15,5.77589E+11,"fraud_Reichert, Huels and Hoppe",shopping_net,1060.69,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/1997,bae318bb636e0e81157903d90910af37,1377296138,41.395256,-80.055131,1
267139,9/28/2020 6:38,4.71E+18,"fraud_Kihn, Abernathy and Douglas",shopping_net,6.55,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1/4/1964,6c715582d3ae005c53db16b44c7ea9c8,1380350286,47.994438,-108.956353,0
492133,12/17/2020 22:56,4.15895E+15,"fraud_Ritchie, Oberbrunner and Cremin",travel,1.05,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",10/19/1973,593859762a2b5839c1601a8143108df3,1387320972,40.631218,-79.689006,0
338026,10/28/2020 22:04,6.76282E+11,fraud_Miller-Hauck,grocery_pos,307.9,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,6f8b2e82dcdd77689c9a13697ae0e7a1,1382997867,31.612332,-84.894783,1
288526,10/6/2020 22:55,3.58696E+15,fraud_Ankunding LLC,shopping_net,1107.27,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",12/8/1994,6d94d49a893cd378fb07c421ac85d4ea,1381100120,41.065174,-79.353713,1
42550,7/6/2020 3:51,3.01974E+13,"fraud_Bins, Balistreri and Beatty",shopping_pos,835.42,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,1e61f922b459e3bc9ec63458e3382b95,1373082716,35.619927,-79.359728,1
524389,12/25/2020 2:55,4.5506E+15,fraud_Friesen Inc,shopping_pos,5.41,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,5/29/1968,6bf18f979d0303dc8a405d8a64f04500,1387940147,41.693233,-83.198584,0
553265,12/31/2020 8:33,3.56268E+15,fraud_Rodriguez Group,gas_transport,77.11,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,12/6/1962,0fcbfbaf5d2c183e5791452dee8259f0,1388478830,38.138172,-75.257144,0
213814,9/5/2020 2:04,3.41283E+14,fraud_Koepp-Parker,grocery_pos,323.22,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",9/8/1935,fa22b443308f5ac1e52c3db23861b8dd,1378346697,31.600469,-84.291442,1
373526,11/13/2020 22:16,3.04876E+13,"fraud_Streich, Dietrich and Barton",shopping_net,1070.36,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1/5/1955,bade4c2c1aefb1fb7222474a89359a6b,1384380965,38.150576,-85.721508,1
306270,10/15/2020 1:30,3.52706E+15,fraud_DuBuque LLC,grocery_pos,298.17,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,11/21/1965,731c0f625d2af8d8361f52cbcafda37d,1381800641,31.742125,-95.133336,1
469893,12/13/2020 10:24,3.49613E+14,fraud_Friesen Inc,shopping_pos,143.88,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,96b03d013828817c41f9383a5f1ba5b4,1386930295,37.515709,-83.921073,0
310093,10/17/2020 4:51,3.05702E+13,fraud_Koepp-Parker,grocery_pos,290.91,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,12/7/1945,dfe695ac87cc2acf74ffd9c70ce72e96,1381985512,30.803422,-85.85903,1
30785,7/1/2020 12:14,4.19847E+12,fraud_Kuhn Group,food_dining,6.76,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,8/20/1971,8be98a281306db7e79cf579f29ab2232,1372680879,41.197443,-94.750302,0
24869,6/29/2020 17:44,5.71844E+11,fraud_Wilkinson Ltd,entertainment,443.97,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,4/2/1952,1dd7558077da437b22b45843f6d367ed,1372527867,37.737605,-86.051863,1
433048,12/5/2020 5:49,1.80047E+14,fraud_Runte-Mohr,food_dining,49.21,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,790c8bba566813c557ef0db344104067,1386222567,38.327716,-88.088625,0
346030,11/1/2020 22:20,4.08754E+15,fraud_Auer-West,shopping_net,1034.69,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,11/8/1969,4bb5ede5d664861664e5df7f973730b0,1383344454,35.837809,-97.256968,1
343450,10/31/2020 22:47,4.02622E+12,fraud_Hilpert-Conroy,kids_pets,20.67,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,65be59f79a9482ed6803992c3eb97c4a,1383259665,40.630415,-71.454609,1
449411,12/8/2020 6:43,2.13181E+14,"fraud_Lockman, West and Runte",grocery_pos,302.44,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1/15/1951,140226f4328fa69f1aaec57384d7e013,1386485022,39.686171,-123.541453,1
387908,11/20/2020 3:54,6.53844E+15,fraud_Mraz-Herzog,gas_transport,11.34,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,baf37926b727a7f6f813b5843cc97339,1384919685,40.717936,-80.983903,1
456964,12/9/2020 22:45,2.13181E+14,"fraud_Bernier, Volkman and Hoeger",misc_net,824.1,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1/15/1951,a15c9d5dc78e86c530cdc227670fd104,1386629116,39.9323,-124.521184,1
496297,12/19/2020 1:03,2.28374E+15,"fraud_Tromp, Kerluke and Glover",grocery_net,52.39,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,12/27/1997,f63881fb3685cb2f55ae409b27b97bb2,1387415015,33.248371,-83.813613,0
131272,8/5/2020 23:02,3.48254E+14,fraud_Kris-Weimann,misc_net,723.97,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,3/22/1948,d615788fa32af5d1dc4b8f17863ac07c,1375743732,30.591638,-88.903969,1
311726,10/18/2020 0:38,3.78905E+14,fraud_Gerlach Inc,shopping_net,1018.07,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,5/1/1986,01a244a36253666c717ffe5704e845ff,1382056704,34.832045,-97.823969,1
129233,8/4/2020 22:09,4.72567E+15,fraud_Kunze Inc,grocery_pos,330.62,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,9/19/1968,a824f7a50d3e610e2de5855d69f2c7fc,1375654196,40.817996,-72.66472,1
192624,8/27/2020 23:44,3.59192E+15,fraud_Jewess LLC,shopping_pos,6,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,7/25/1987,ef2336e7f08e592f2b0cd186bf0c3249,1377647051,27.84931,-81.020718,0
72188,7/16/2020 4:37,2.13194E+14,fraud_Block Group,misc_pos,36.62,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,2/9/1994,e4c9d9eceff2d7778981d56bd8dc2c6f,1373949446,45.066508,-85.341531,0
550422,12/30/2020 10:49,3.02704E+13,fraud_Bailey-Morar,grocery_pos,92.76,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,11/28/1972,83bad295f4675aaf9e2bfb81a92a43e1,1388400550,40.484015,-90.505022,0
113754,7/31/2020 1:50,1.80011E+14,fraud_O'Keefe-Hudson,grocery_pos,310.79,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,10/5/1993,daabe306470f344def5c86dc1c14baeb,1375235435,41.84982,-91.656402,1
394521,11/23/2020 5:13,5.01899E+11,"fraud_Schroeder, Hauck and Treutel",entertainment,6.69,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1/8/1970,c3497433654afce936c1151ea3f90b26,1385183638,34.002472,-85.955235,0
188475,8/25/2020 22:36,4.11976E+15,fraud_Donnelly PLC,misc_net,776.33,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/1945,a94087d4c7458a7943f7ef84a9ad7b39,1377470182,41.168566,-88.656388,1
86874,7/21/2020 6:08,4.961E+15,fraud_Emard Inc,gas_transport,45.59,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,5/10/1966,3cf5aea312afb67025640afca1d02ec9,1374386907,40.319413,-76.875451,0
9525,6/23/2020 21:30,3.54667E+15,fraud_Friesen-Ortiz,personal_care,9.71,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,7/5/1984,b5093c72da68a842f34100a7560d7fe4,1372023031,33.121713,-96.632227,0
397032,11/23/2020 23:06,3.50017E+15,fraud_Cormier LLC,shopping_net,963.57,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,9/2/1983,a2259cf90dc1dd4e8489c8e5a1b25c8a,1385247970,41.693109,-83.808106,1
122279,8/3/2020 4:45,3.7493E+14,fraud_Kiehn-Emmerich,grocery_pos,68.6,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,11/5/1971,a925a2de4e0ccd2ed629f538e96e97fe,1375505121,42.493452,-84.022916,0
94868,7/24/2020 12:19,2.13156E+14,"fraud_Haley, Batz and Auer",health_fitness,79.53,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,10/4/1978,547805d807b83f1f4bb7358b6d226e45,1374668359,41.15983,-78.74608,0
50722,7/8/2020 11:05,4.71346E+15,fraud_Pacocha-O'Reilly,grocery_pos,288.84,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1/26/1981,dfaf4684eeba1359248e06d10f836a9a,1373281554,46.390281,-100.945496,1
342527,10/31/2020 12:55,3.05182E+13,"fraud_Kling, Howe and Schneider",home,71.24,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1/26/1979,bc0d3041dee0f33cad6d27c467049a8d,1383224118,37.471691,-89.411286,0
60747,7/12/2020 15:46,3.5149E+15,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1100.78,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,1539e67419edb520024f852e827e32a3,1373644014,43.531818,-78.033574,1
243919,9/17/2020 22:41,3.5305E+15,fraud_Welch Inc,misc_net,898.89,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,6/4/1963,3b8295b79c293c0c3dd1f167ea5ed3ed,1379457710,34.117246,-117.145555,1
360384,11/8/2020 10:58,3.50137E+15,"fraud_Lockman, West and Runte",grocery_pos,110.66,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,5/26/1952,cb2785806e457a46993ddcb8b5bd2991,1383908283,32.979992,-103.547102,0
343702,11/1/2020 1:48,4.02622E+12,fraud_Buckridge PLC,misc_pos,7.38,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,a726c8cb75b53fb261b6bdf6498fb979,1383270497,41.804981,-72.36041,1
330324,10/26/2020 0:34,6.30425E+11,"fraud_Greenholt, Jacobi and Gleason",gas_transport,65.13,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,8/29/1981,2f83bb50d3fcba72c148651f2e7a74c8,1382747655,39.357216,-79.866158,0
289494,10/7/2020 14:47,4.7557E+12,fraud_Auer-West,shopping_net,1001.16,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,6/20/1985,f6476c710b517871348d04b35d5f8172,1381157234,33.060539,-96.882452,1
495812,12/18/2020 22:08,3.74125E+14,"fraud_Kihn, Abernathy and Douglas",shopping_net,982.14,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",7/20/1970,16ecdcdda5398b023eef4e61db54cc33,1387404488,39.434586,-77.83913,1
331727,10/26/2020 13:10,2.13161E+14,fraud_Kautzer and Sons,personal_care,53.74,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,2/9/1963,975001f095dddbceab759935e98017d8,1382793055,33.284025,-86.917476,0
172543,8/20/2020 19:27,3.75975E+14,fraud_Brown Inc,kids_pets,24.16,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,4/6/1973,605c7d630191f140e69e5ea3bc39cbca,1377026844,42.305035,-72.056275,1
403759,11/27/2020 6:58,3.77027E+14,fraud_Heller-Langosh,gas_transport,44.61,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,10/27/1974,a39c61fd438b57f2dd4d191b852568bb,1385535535,37.322039,-91.554051,0
345776,11/1/2020 20:14,4.08754E+15,"fraud_Boehm, Block and Jakubowski",misc_pos,8.95,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,11/8/1969,e1b2f700234370102bb8168ab0bee294,1383336878,36.330949,-97.892333,1
62135,7/12/2020 23:42,3.5149E+15,fraud_Denesik and Sons,shopping_pos,965.25,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,928ff163f29df5947602d27914bce5ae,1373672537,42.307983,-77.5606,1
373738,11/14/2020 0:42,4.50E+18,"fraud_Raynor, Feest and Miller",gas_transport,51.25,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,8/27/1926,03957a26a580f9aafa7bf446dd4f16bd,1384389722,35.862624,-90.723591,0
282280,10/4/2020 22:42,2.29745E+15,"fraud_Ruecker, Beer and Collier",shopping_net,899.79,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1/13/1960,0c8f96153ef5dcf9c54bb27ebb7da0a4,1380926551,40.323034,-87.99378,1
184899,8/24/2020 23:26,4.47157E+12,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,839.65,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/1927,634a74968f5087d8502bcf76ff857f6f,1377386794,35.843001,-80.078212,1
336518,10/27/2020 23:23,6.76282E+11,fraud_Volkman-Predovic,shopping_net,882.81,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,9d58144dd768e67ba70a0ca0086f39a0,1382916236,30.716668,-83.632871,1
145655,8/10/2020 23:56,3.02388E+13,fraud_Erdman-Schaden,personal_care,18.31,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1/2/1976,ec91a02362ab0615a18e91de6280550c,1376178970,29.612195,-97.617793,1
173612,8/21/2020 7:22,3.72382E+14,fraud_Kilback LLC,grocery_pos,336.94,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,5ad559bedceb8d3376a523d703039efb,1377069742,42.577515,-74.618448,1
192439,8/27/2020 22:03,5.83699E+11,"fraud_Labadie, Treutel and Bode",shopping_net,892.48,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",7/22/1936,b4bff799cb2db586f9be477bf0a8ccd2,1377640992,43.49546,-88.220483,1
151364,8/12/2020 23:57,2.28406E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,966.04,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,11/22/1969,98d1ed8d43062b3890f2bbfd132d0bf9,1376351868,38.305485,-84.303926,1
113606,7/30/2020 23:54,6.76174E+11,fraud_Kassulke PLC,shopping_net,1130.56,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",4/25/1961,1a5d74fa58c9c7c14231465a7b4034a8,1375228497,33.617538,-118.092913,1
517529,12/22/2020 23:06,2.24218E+15,fraud_Bauch-Raynor,grocery_pos,289.27,Travis,Daniel,M,1327 Rose Causeway Apt. 610,Senatobia,MS,38668,34.6323,-89.8855,14462,Database administrator,3/3/1959,2df7d894868fbc99ec1d8b055585fc9d,1387753563,34.746063,-90.401093,1
200283,8/30/2020 22:20,6.59674E+15,fraud_Osinski Inc,personal_care,19.13,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1/15/1959,37619adedf40d74dd83b741130220ab1,1377901242,44.594603,-92.912222,1
352222,11/3/2020 22:10,3.85305E+13,"fraud_Bins, Balistreri and Beatty",shopping_pos,1.72,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,5/14/1989,2d53882f46a4770835e332837c6a4e1f,1383516632,34.879593,-81.910611,0
185387,8/25/2020 2:47,4.51E+18,fraud_McGlynn-Jaskolski,misc_pos,746.6,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,b375e690ba7b3c8b9c6fe41b1e544c9d,1377398871,39.707859,-80.584417,1
384711,11/18/2020 3:53,4.0666E+12,fraud_Kutch and Sons,grocery_pos,296.26,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,3/7/1931,cf424a1ea7a4a7272d45ad58cb4e9248,1384746831,38.071099,-82.621626,1
34006,7/3/2020 0:45,4.53857E+12,fraud_Daugherty-Thompson,food_dining,43.44,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74,13835,"Programmer, multimedia",5/28/1967,90c88ddb4e99c710da8a1f386b98f02a,1372812342,41.779308,-73.960439,0
158285,8/16/2020 3:47,4.63496E+15,fraud_Torp-Labadie,gas_transport,12.78,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",12/26/1973,fe0d88f7c8b97f52d874f7256dd085ea,1376624835,41.222315,-96.6971,1
56556,7/11/2020 1:43,6.75962E+11,"fraud_Schumm, Bauch and Ondricka",grocery_pos,309.97,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,8/24/1967,5f2496bf128b4895cde22e1106d6782f,1373507036,41.30634,-97.523575,1
274661,10/1/2020 7:50,4.27723E+15,fraud_Friesen-D'Amore,gas_transport,82.79,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,11/10/1955,20b0009830b53952513e2b771c86205c,1380613849,45.55338,-104.632019,0
135849,8/8/2020 0:19,3.43819E+14,fraud_Berge LLC,gas_transport,9.46,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1/24/1956,eae4540e06b3f0158a76ccb86106d901,1375921156,42.241052,-93.266219,1
436106,12/5/2020 23:59,2.13157E+14,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,799.3,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/1982,cb45dfc8275faf5c694d034711766d1d,1386287964,34.036573,-117.60762,1
29377,6/30/2020 20:33,3.01974E+13,fraud_Mohr Inc,shopping_pos,1620.73,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,853c77d117be6c5f66ba9e8ac7602d3d,1372624399,36.697532,-79.02658,0
184647,8/24/2020 22:15,3.75905E+14,fraud_Ruecker-Mayert,kids_pets,21.36,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",5/31/1948,cba8ddefbb0261875b14230f2013bbef,1377382529,41.068602,-98.597905,0
109499,7/28/2020 22:38,3.02906E+13,fraud_Kerluke PLC,misc_net,789.41,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,9/3/1961,4e26e3ab4773b5cc585237e122e65a17,1375051123,36.12121,-87.131412,1
131562,8/6/2020 2:20,3.48254E+14,fraud_Koepp-Witting,grocery_pos,320.13,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,3/22/1948,1dd87760de13da3cdc47ac651e4fc0b3,1375755647,30.659283,-88.240141,1
29859,6/30/2020 23:04,5.71844E+11,"fraud_Gottlieb, Considine and Schultz",shopping_net,993.55,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,4/2/1952,9ca9e0b00e42cf6ca60957bf5bff7419,1372633472,38.188666,-86.542169,1
